no,region,address,aux addres,latitude,longitude,type,power,service
"108",SDMC,"J-Block, Malviya Nagar, parking New Delhi","Electric Vehicle Charger, J-Block, Malviya Nagar, parking New Delhi",28.583686300000000,77.080199800000003,DC-001,15 kW,Self Service
"109",SDMC,"J-Block, Malviya Nagar, parking New Delhi","Electric Vehicle Charger, J-Block, Malviya Nagar, parking New Delhi",28.583686300000000,77.080199800000003,DC-001,15 kW,Self Service
"110",SDMC,"Veer Savarkar Marg, Lajpat Nagar, SDMC parking New Delhi","Electric Vehicle Charger, Veer Savarkar Marg, Lajpat Nagar, SDMC parking New Delhi",28.571885999999999,77.242384000000001,DC-001,15 kW,Self Service
"111",SDMC,"Feroze Gandhi Road, Lajpat Nagar, SDMC parking New Delhi","Electric Vehicle Charger, Feroze Gandhi Road, Lajpat Nagar, SDMC parking New Delhi",28.642891500000001,77.219089400000001,DC-001,15 kW,Self Service
"112",SDMC,"Meharchand Market, SDMC parking, New Delhi","Electric Vehicle Charger, Meharchand Market, SDMC parking, New Delhi",28.586018100000000,77.227941500000000,DC-001,15 kW,Self Service
"113",SDMC,"EESL H-Block, Sarita Vihar, SDMC parking New Delhi","Electric Vehicle Charger, EESL H-Block, Sarita Vihar, SDMC parking New Delhi",28.534966000000001,77.291392999999999,DC-001,15 kW,Self Service
"114",SDMC,"EESL, Plot 81-85, Nehru Place, SDMC Parking, New Delhi","Electric Vehicle Charger, EESL, Plot 81-85, Nehru Place, SDMC Parking, New Delhi",28.548871399999999,77.254106199999995,DC-001,15 kW,Self Service
"115",NRANVP,"NRANVP, PARYAVAS BHAWAN, NORTH BLOCK, SECTOR 19, NAYA RAYPUR MARG, ATAL NAGAR RAIPUR","Electric Vehicle Charger, NRANVP, PARYAVAS BHAWAN, NORTH BLOCK, SECTOR 19, NAYA RAYPUR MARG, ATAL NAGAR RAIPUR",21.164226500000002,81.788658799999993,DC-001,15 kW,Self Service
"116",NRANVP,"CBDNAVA RAIPUR MARG, SECTOR 21,KAYABANDHA, ATAL NAGAR RAIPUR DIST. 492101 Chhatisgarh","Electric Vehicle Charger, CBDNAVA RAIPUR MARG, SECTOR 21,KAYABANDHA, ATAL NAGAR RAIPUR DIST. 492101 Chhatisgarh",21.170058200000000,81.771446900000001,DC-001,15 kW,Self Service
"117",Noida Authority,"Diagonally op. Sasta Sundar Hospital, sector- 58, Noida","Electric Vehicle Charger, Diagonally op. Sasta Sundar Hospital, sector- 58, Noida",28.606751100000000,77.359719400000003,DC-001,15 kW,Self Service
"118",Noida Authority,"In front of affinity salon, sector- 51, Noida","Electric Vehicle Charger, In front of affinity salon, sector- 51, Noida",28.577314300000001,77.360953800000004,DC-001,15 kW,Self Service
"119",Noida Authority,"Side parking of HCL building, sector-8, Noida","Electric Vehicle Charger, Side parking of HCL building, sector-8, Noida",28.595164300000000,77.328135000000003,DC-001,15 kW,Self Service
"120",Noida Authority,"Opp C-101 Jain air travels, sector-2, Noida","Electric Vehicle Charger, Opp C-101 Jain air travels, sector-2, Noida",28.584687500000001,77.315929600000004,DC-001,15 kW,Self Service
"121",Noida Authority,"H Block market, Haldiram, Car parking , sector - 63 , Noida - 201301","Electric Vehicle Charger, H Block market, Haldiram, Car parking , sector - 63 , Noida - 201301",28.626581699999999,77.375216100000003,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"122",Noida Authority,"H Block market, Haldiram, Car parking , sector - 63 , Noida - 201301","Electric Vehicle Charger, H Block market, Haldiram, Car parking , sector - 63 , Noida - 201301",28.626581699999999,77.375216100000003,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"123",Noida Authority,"Electronic City , Metro Station parking gate no.2, Noida - 201301","Electric Vehicle Charger, Electronic City , Metro Station parking gate no.2, Noida - 201301",28.627941000000000,77.374930000000006,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"124",Noida Authority,"Electronic City , Metro Station parking gate no.2, Noida - 201301","Electric Vehicle Charger, Electronic City , Metro Station parking gate no.2, Noida - 201301",28.627941000000000,77.374930000000006,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"125",Noida Authority,Between kirti mann plaza and NMC hospital Sector 30 Noida,"Electric Vehicle Charger, Between kirti mann plaza and NMC hospital Sector 30 Noida",28.572797699999999,77.340530999999999,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"126",Noida Authority,Between kirti mann plaza and NMC hospital Sector 30 Noida,"Electric Vehicle Charger, Between kirti mann plaza and NMC hospital Sector 30 Noida",28.572797699999999,77.340530999999999,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"127",Noida Authority,"Near RTO OfficeSector 33A, Noida, Ghaziabad, Uttar Pradesh, 201301, India","Electric Vehicle Charger, Near RTO OfficeSector 33A, Noida, Ghaziabad, Uttar Pradesh, 201301, India",28.582119500000001,77.326699099999999,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"128",Noida Authority,"Near RTO OfficeSector 33A, Noida, Ghaziabad, Uttar Pradesh, 201301, India","Electric Vehicle Charger, Near RTO OfficeSector 33A, Noida, Ghaziabad, Uttar Pradesh, 201301, India",28.582119500000001,77.326699099999999,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"129",Noida Authority,"road between sector 124 & 125 and beside SPCl Sector Road, Noida, Uttar Pradesh, 201313","Electric Vehicle Charger, road between sector 124 & 125 and beside SPCl Sector Road, Noida, Uttar Pradesh, 201313",28.548193500000000,77.322193799999994,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"130",Noida Authority,"road between sector 124 & 125 and beside SPCl Sector Road, Noida, Uttar Pradesh, 201313","Electric Vehicle Charger, road between sector 124 & 125 and beside SPCl Sector Road, Noida, Uttar Pradesh, 201313",28.548193500000000,77.322193799999994,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"131",Noida Authority,"Sector 142, Near Advan Chowk  Noida, Uttar Pradesh, 201305","Electric Vehicle Charger,  Sector 142, Near Advan Chowk  Noida, Uttar Pradesh, 201305",28.499953300000001,77.414254099999994,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"132",Noida Authority,"Sector 142, Near Advan Chowk  Noida, Uttar Pradesh, 201305","Electric Vehicle Charger,  Sector 142, Near Advan Chowk  Noida, Uttar Pradesh, 201305",28.499953300000001,77.414254099999994,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"133",Noida Authority,"Sector 61 Opposite Shopprix Mall , Noida, Uttar Pradesh, 201305","Electric Vehicle Charger,  Sector 61 Opposite Shopprix Mall , Noida, Uttar Pradesh, 201305",28.597100000000001,77.364900000000006,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"134",Noida Authority,"Sector 61 Opposite Shopprix Mall , Noida, Uttar Pradesh, 201305","Electric Vehicle Charger,  Sector 61 Opposite Shopprix Mall , Noida, Uttar Pradesh, 201305",28.597100000000001,77.364900000000006,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"135",Noida Authority,"Sector 50  Central Market, Noida, Uttar Pradesh, 201305","Electric Vehicle Charger,  Sector 50  Central Market, Noida, Uttar Pradesh, 201305",28.571997199999998,77.369367800000006,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"136",Noida Authority,"Sector 50 , Central Market,  Noida, Uttar Pradesh, 201305","Electric Vehicle Charger,  Sector 50 , Central Market,  Noida, Uttar Pradesh, 201305",28.529098300000001,77.403380600000006,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"137",Noida Authority,"Ganga Shopping Complex, Sector 29, Noida, Uttar Pradesh 201301","Electric Vehicle Charger, Ganga Shopping Complex, Sector 29, Noida, Uttar Pradesh 201301",28.572149799999998,77.337546200000006,AC-001,10(3.3 kW each),Self Service
"138",Noida Authority,"Ganga Shopping Complex, Sector 29, Noida, Uttar Pradesh 201301","Electric Vehicle Charger, Ganga Shopping Complex, Sector 29, Noida, Uttar Pradesh 201301",28.572149799999998,77.337546200000006,AC-001,10(3.3 kW each),Self Service
"139",Noida Authority,Between kirti mann plaza and NMC hospital Sector 30 Noida,"Electric Vehicle Charger, Between kirti mann plaza and NMC hospital Sector 30 Noida",28.572797699999999,77.340530999999999,AC-001,10(3.3 kW each),Self Service
"140",Noida Authority,Between kirti mann plaza and NMC hospital Sector 30 Noida,"Electric Vehicle Charger, Between kirti mann plaza and NMC hospital Sector 30 Noida",28.572797699999999,77.340530999999999,AC-001,10(3.3 kW each),Self Service
"141",Noida Authority,"Sector 50  Central Market, Noida, Uttar Pradesh, 201305","Electric Vehicle Charger,  Sector 50  Central Market, Noida, Uttar Pradesh, 201305",28.571997199999998,77.369367800000006,AC-001,10(3.3 kW each),Self Service
"142",Noida Authority,"Sector 50  Central Market, Noida, Uttar Pradesh, 201305","Electric Vehicle Charger,  Sector 50  Central Market, Noida, Uttar Pradesh, 201305",28.571997199999998,77.369367800000006,AC-001,10(3.3 kW each),Self Service
"143",Noida Authority,"Sector 15, Nithari, Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201301, India","Electric Vehicle Charger, Sector 15, Nithari, Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201301, India",28.626581699999999,77.375216100000003,AC-001,10(3.3 kW each),Self Service
"144",SDMC,"c/o SDMCHauz Khas VillageNew Delhi,Delhi - 110016","Electric Vehicle Charger, c/o SDMCHauz Khas VillageNew Delhi,Delhi - 110016",28.547170200000000,77.200274500000006,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"145",NDMC,"NMDC Parking, Dilli Haat, West Kidwai Nagar, New Delhi 110023","Electric Vehicle Charger, NMDC Parking, Dilli Haat, West Kidwai Nagar, New Delhi 110023",28.577231800000000,77.197238499999997,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"146",NDMC,"Hotel Claridges, Tees January Marg, Dr. APJ Abdul Kalam Road, New Delhi- 110003","Electric Vehicle Charger, Hotel Claridges, Tees January Marg, Dr. APJ Abdul Kalam Road, New Delhi- 110003",28.602443000000001,77.217889000000000,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"147",Noida Authority,"Sector 61 Opposite Shopprix Mall , Noida, Uttar Pradesh, 201305","Electric Vehicle Charger,  Sector 61 Opposite Shopprix Mall , Noida, Uttar Pradesh, 201305",28.597100000000001,77.364900000000006,DC-001,15 kW,Self Service
"148",Noida Authority,"Sector 50 , Central Market,  Noida, Uttar Pradesh, 201305","Electric Vehicle Charger,  Sector 50 , Central Market,  Noida, Uttar Pradesh, 201305",28.529098300000001,77.403380600000006,DC-001,15 kW,Self Service
"149",CMRL,"Chennai Egmore metro, Chennai (CMRL)","Electric Vehicle Charger,  Chennai Egmore metro, Chennai (CMRL)",13.073051800000000,80.193806300000006,DC-001,15 kW,Self Service
"150",CMRL,"Chennai Metro Alandur station Car parking area, Alandur, Chennai 600016","Electric Vehicle Charger, Chennai Metro Alandur station Car parking area, Alandur, Chennai 600016",13.004215500000001,80.201548200000005,DC-001,15 kW,Self Service
"151",SDMC,"Charger 6, c/o SDMC, GK-1 N Block market, New Delhi,, Delhi - 110048","Electric Vehicle Charger, Charger 6, c/o SDMC, GK-1 N Block market, New Delhi,, Delhi - 110048",28.573051899999999,77.173533899999995,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"152",SDMC,"EV Parking Slot 3-5, SDMC Parking, N Block Market, Greater Kailash - 1 , 110048","Electric Vehicle Charger, EV Parking Slot 3-5, SDMC Parking, N Block Market, Greater Kailash - 1 , 110048",28.556640000000002,77.232138599999999,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"153",SDMC,"EV Parking Slot 5, SDMC Parking, N Block Market, Greater Kailash - 1 , 110048","Electric Vehicle Charger, EV Parking Slot 5, SDMC Parking, N Block Market, Greater Kailash - 1 , 110048",28.556640000000002,77.232138599999999,DC-001,15 kW,Self Service
"154",SDMC,"EV Parking Slot 2, SDMC Parking, Hauz Khas Village, Hauz Khas - 1 , 110016","Electric Vehicle Charger, EV Parking Slot 2, SDMC Parking, Hauz Khas Village, Hauz Khas - 1 , 110016",28.573051899999999,77.173533899999995,DC-001,15 kW,Self Service
"155",SDMC,"Charger 2, SDMC Parking, Hauz Khas Village, New Delhi","Electric Vehicle Charger, Charger 2, SDMC Parking, Hauz Khas Village, New Delhi",28.553692999999999,77.199250000000006,DC-001,15 kW,Self Service
"156",NDMC,"Back of Hotel Claridges Near NDMC Power Sub Station, Tees January Marg, Dr. APJ Abdul Kalam Road, New Delhi- 110003","Electric Vehicle Charger, Back of Hotel Claridges Near NDMC Power Sub Station, Tees January Marg, Dr. APJ Abdul Kalam Road, New Delhi- 110003",28.602443000000001,77.217889000000000,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"157",Noida Authority,"Charger 1, Sector 2: State Bank of lndia, Noida - UP","Electric Vehicle Charger, Charger 1, Sector 2: State Bank of lndia, Noida - UP",28.587503600000002,77.312690000000003,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"158",Noida Authority,"Charger 2, Sector 2: State Bank of lndia, Noida - UP","Electric Vehicle Charger, Charger 2, Sector 2: State Bank of lndia, Noida - UP",28.535516099999999,77.391026499999995,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"159",Noida Authority,"Charger 1, Sector 3: G-1 to G-50, Noida - UP","Electric Vehicle Charger, Charger 1, Sector 3: G-1 to G-50, Noida - UP",28.535516099999999,77.391026499999995,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"160",Noida Authority,"Charger 2, Sector 3: G-1 to G-50, Noida - UP","Electric Vehicle Charger, Charger 2, Sector 3: G-1 to G-50, Noida - UP",28.535516099999999,77.391026499999995,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"161",Noida Authority,"Charger 1, Sector 3: F-7 to F-8, Noida UP","Electric Vehicle Charger, Charger 1, Sector 3: F-7 to F-8, Noida UP",28.535516099999999,77.391026499999995,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"162",Noida Authority,"Charger 2, Sector 3: F-7 to F-8, Noida UP","Electric Vehicle Charger, Charger 2, Sector 3: F-7 to F-8, Noida UP",28.535516099999999,77.391026499999995,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"163",Noida Authority,"Charger 1, Sector 6: Reception Noida Authority, Noida, UP","Electric Vehicle Charger, Charger 1, Sector 6: Reception Noida Authority, Noida, UP",28.592550599999999,77.318374599999999,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"164",Noida Authority,"Charger 2, Sector 6: Reception Noida Authority, Noida, UP","Electric Vehicle Charger, Charger 2, Sector 6: Reception Noida Authority, Noida, UP",28.592550599999999,77.318374599999999,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"165",Noida Authority,"Sector 25A, Spice Mall plot area, Noida Authority, Noida, UP","Electric Vehicle Charger, Sector 25A, Spice Mall plot area, Noida Authority, Noida, UP",28.586214099999999,77.341102599999999,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"166",Noida Authority,"Charger 2, Sec-25A: Spice Mall plot area","Electric Vehicle Charger, Charger 2, Sec-25A: Spice Mall plot area",28.586214099999999,77.341102599999999,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"167",Noida Authority,"Charger 1, Sector 16: Parking near metro station, sector-16, Noida, UP","Electric Vehicle Charger, Charger 1, Sector 16: Parking near metro station, sector-16, Noida, UP",28.577379900000000,77.314493600000006,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"168",Noida Authority,"Charger 2, Sector 16: Parking near metro station, sector-16, Noida, UP","Electric Vehicle Charger, Charger 2, Sector 16: Parking near metro station, sector-16, Noida, UP",28.577379900000000,77.314493600000006,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"169",ANERT,"DTPC office, thiruvananthapuram,Kerala- 605007","Electric Vehicle Charger, DTPC office, thiruvananthapuram,Kerala- 605007",8.508338800000001,76.947234699999996,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"170",NRANVP,"KTDC Tourist Reception Centre Shanmugham road, Ernakulam, Marine drive, Kochi Kerala-682031","Electric Vehicle Charger, KTDC Tourist Reception Centre Shanmugham road, Ernakulam, Marine drive, Kochi Kerala-682031",9.976920900000000,76.277781200000007,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"171",NRANVP,"State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014","Electric Vehicle Charger, State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014",8.491622000000000,76.956246899999996,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"172",CMRL,"Tirumangalam Metro station, Chennai","Electric Vehicle Charger, Tirumangalam Metro station, Chennai",12.991844499999999,80.141801299999997,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"173",CMRL,"Tirumangalam Metro station, Chennai","Electric Vehicle Charger, Tirumangalam Metro station, Chennai",12.991844499999999,80.141801299999997,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"174",ANERT,"KTDC Tourist Reception Centre Shanmugham road, Ernakulam, Marine drive, Kochi Kerala-682031","Electric Vehicle Charger, KTDC Tourist Reception Centre Shanmugham road, Ernakulam, Marine drive, Kochi Kerala-682031",9.976920900000000,76.277781200000007,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"175",NDMC,"Akashvani Bhawan, Sansad Marg, New Delhi 110001","Electric Vehicle Charger, Akashvani Bhawan, Sansad Marg, New Delhi 110001",28.624515700000000,77.213555499999998,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"176",NDMC,"Akashvani Bhawan, Sansad Marg, New Delhi 110001","Electric Vehicle Charger, Akashvani Bhawan, Sansad Marg, New Delhi 110001",28.624515700000000,77.213555499999998,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"177",NDMC,"FICCI, FICCI Chowk, Mandi House, New Delhi","Electric Vehicle Charger, FICCI, FICCI Chowk, Mandi House, New Delhi",28.626869100000000,77.231853000000001,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"178",NDMC,"Near NDMC Office, Fire Brigade Lane, Barakhamba, New Delhi- 110001","Electric Vehicle Charger, Near NDMC Office, Fire Brigade Lane, Barakhamba, New Delhi- 110001",28.630448200000000,77.225557800000004,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"179",NDMC,"Near NDMC Office, Fire Brigade Lane, Barakhamba, New Delhi- 110001","Electric Vehicle Charger, Near NDMC Office, Fire Brigade Lane, Barakhamba, New Delhi- 110001",28.630448200000000,77.225557800000004,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"180",NDMC,"Talkatora Stadium, President's Estate, New Delhi110004","Electric Vehicle Charger, Talkatora Stadium, President's Estate, New Delhi110004",28.625294300000000,77.195234400000004,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"181",NDMC,"Talkatora Garden, President's Estate, New Delhi110004","Electric Vehicle Charger, Talkatora Garden, President's Estate, New Delhi110004",28.624835800000000,77.195243500000004,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"182",SDMC,"c/o SDMCHauz Khas VillageNew Delhi,Delhi - 110016","Electric Vehicle Charger, c/o SDMCHauz Khas VillageNew Delhi,Delhi - 110016",28.547170200000000,77.200274500000006,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"183",SDMC,PVR Priya Vasant  Vihar,"Electric Vehicle Charger, PVR Priya Vasant  Vihar",28.497482500000000,77.082977700000001,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"184",SDMC,"Meharchand Market, New Delhi","Electric Vehicle Charger, Meharchand Market, New Delhi",28.588111099999999,77.217555599999997,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"185",SDMC,"Meharchand Market, New Delhi","Electric Vehicle Charger, Meharchand Market, New Delhi",28.588111099999999,77.217555599999997,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"186",SDMC,RK Puram Sector 12 Market,"Electric Vehicle Charger, RK Puram Sector 12 Market",28.574303199999999,77.176554800000005,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"187",SDMC,RK Puram Sector 12 Market,"Electric Vehicle Charger, RK Puram Sector 12 Market",28.574303199999999,77.176554800000005,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"188",CMRL,Saidapet Metro station,"Electric Vehicle Charger, Saidapet Metro station",13.023719699999999,80.228209199999995,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"189",CMRL,Saidapet Metro station,"Electric Vehicle Charger, Saidapet Metro station",13.023719699999999,80.228209199999995,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"190",CMRL,"Tirumangalam Metro station, Chennai","Electric Vehicle Charger, Tirumangalam Metro station, Chennai",12.991844499999999,80.141801299999997,DC-001,15 kW,Self Service
"191",CMRL,Saidapet Metro station,"Electric Vehicle Charger, Saidapet Metro station",13.023719699999999,80.228209199999995,DC-001,15 kW,Self Service
"192",NDMC,"DLF Building, Sansad Marg, Janpath, Connaught Place, New Delhi 110001.","Electric Vehicle Charger, DLF Building, Sansad Marg, Janpath, Connaught Place, New Delhi 110001.",28.621238500000000,77.218304799999999,DC-001,15 kW,Self Service
"193",NDMC,"Talkatora Stadium, President's Estate, New Delhi110004","Electric Vehicle Charger, Talkatora Stadium, President's Estate, New Delhi110004",28.625294300000000,77.195234400000004,DC-001,15 kW,Self Service
"194",NKDA,"ECO Park,Gate No1,West Bengal:700156","Electric Vehicle Charger, ECO Park,Gate No1,West Bengal:700156",22.583356200000001,88.459341800000004,AC-001,10(3.3 kW each),Self Service
"195",NKDA,"Shapoorji complex,New Town,kolkata,West Bengal:700135","Electric Vehicle Charger, Shapoorji complex,New Town,kolkata,West Bengal:700135",22.569179500000001,88.509064300000006,AC-001,10(3.3 kW each),Self Service
"196",NKDA,"ECO Park,Gate No1,West Bengal:700156","Electric Vehicle Charger, ECO Park,Gate No1,West Bengal:700156",22.583356200000001,88.459341800000004,DC-001,15 kW,Self Service
"197",NKDA,"Shapoorji complex,New Town,kolkata,West Bengal:700135","Electric Vehicle Charger, Shapoorji complex,New Town,kolkata,West Bengal:700135",22.569179500000001,88.509064300000006,DC-001,15 kW,Self Service
"198",ANERT,"State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014","Electric Vehicle Charger, State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014",8.491622000000000,76.956246899999996,CCS/ChADEMO/ Type 2 AC,142kW,Self Service
"199",ANERT,"Shanghumukham beach, thiruvananthapuram,Kerala- 605007","Electric Vehicle Charger, Shanghumukham beach, thiruvananthapuram,Kerala- 605007",8.481051500000000,76.912621799999997,DC-001,15 kW,Self Service
"200",ANERT,"KTDC Tourist Reception Centre Shanmugham road, Ernakulam, Marine drive, Kochi Kerala-682031","Electric Vehicle Charger, KTDC Tourist Reception Centre Shanmugham road, Ernakulam, Marine drive, Kochi Kerala-682031",9.976920900000000,76.277781200000007,DC-001,15 kW,Self Service
"201",ANERT,"State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014","Electric Vehicle Charger, State Council For Child Welfare, CV Raman Pillai Rd, Near Kerala, Housing Board, Thycaud, Thiruvananthapuram, Kerala 695014",8.491622000000000,76.956246899999996,DC-001,15 kW,Self Service
"202",SDMC,"EESL PVR Priya Vasant Vihar, SDMC parking New Delhi, Near Plot 7","Electric Vehicle Charger, EESL PVR Priya Vasant Vihar, SDMC parking New Delhi, Near Plot 7",28.557662100000002,77.157684300000000,DC-001,15 kW,Self Service
